5102462327608809,31812144834
5102462327625035,31812148333
5102462327625133,31812146243
5102462327641359,31812143493
5102462327641457,31812151943
5102462327641555,31812155563
5102462327657781,31812159503
5102462327657879,31812153723
5102462327657977,31812159383
5102462327674203,31812153853
5102462327674301,31812158113
5102462327690527,31812151723
5102462327690625,31812154503
5102462327690723,31812158793
5102462327706949,31812152083
5102462327707047,31812157753
5102462327723273,31812151033
5102462327723371,31812159483
5102462327723469,31812153803
5102462327739695,31812157193
5102462327739888,31812151163
5102462327756114,31812167783
5102462327756212,31812162343
5102462327772438,31812167583
5102462327772536,31812164283
5102462327772634,31812160012
5102369141265681,31810462505
5102369141265779,31810468333
5102369141265877,31810462762
5102369141282103,31810466631
5102369141282201,31810474179
5102369141282299,31810470538
5102369141298525,31810477206
5102369141298623,31810471915
5102369141314849,31810478964
5102369141314947,31810474913
5102369141315045,31810479451
5102369141331271,31810476650
5102369141331369,31810475989
5102369141347595,31810473468
5102369141347693,31810470517
5102369141347791,31810476545
5102369141364017,31810471924
5102369141364115,31810477864
5102369141364213,31810474293
5102369141380439,31810478022
5102369141380537,31810483201
5102369141396763,31810482230
5102369141396861,31810487239
5102369141396959,31810481178
5102369141413185,31810484897
5102369141413283,31810488326
5102369141429509,31810483726
5102369141429607,31810481045
5102369141429705,31810486954
5102369141445931,31810481798
5102369141446029,31810486368
5102369141446127,31810483407
5102369141462353,31810489346
5102369141462451,31810482596
5102369141478677,31810488895
5102369141478775,31810483594
5102369141478873,31810489184
5102369141495099,31810494643
5102369141495197,31810490323
5102369141495295,31810494762
5102369141511521,31810499912
5102369141511619,31810493081
5102369141527845,31810496491
5102369141527943,31810490000
5102369141528041,31810494600
5102369141544267,31810491670
5102369141544365,31810495749
5102452768544188,31812048113
5102452768560414,31812042144
5102452768560512,31812049696
5102452768560610,31812046185
5102452768576836,31812047806
5102452768576934,31812046797
5102452768593160,31812043048
5102452768593258,31812050620
5102452768593356,31812057633
5102452768609582,31812052994
5102452768609680,31812057435
5102452768609778,31812055236
5102452768626004,31812051657
5102452768626102,31812059979
5102452768642328,31812055440
5102452768642426,31812051271
5102452768642524,31812055942
5102452768658750,31812052064
5102452768658848,31812057695
5102452768675074,31812052906
5102452768675172,31812050008
5102452768675270,31812059279
5102452768691496,31812056850
5102452768691594,31812068742
5102452768691692,31812064743
5102452768707918,31812064684
5102452768708016,31812062696
5102452768724242,31812061177
5102452768724340,31812065978
5102452768724438,31812061919
5102452768740664,31812062911
5102452768740762,31812068652
5102452768740860,31812062470
5102452768757086,31812068561
5102452768757184,31812065311
5102452768773410,31812069162
5102452768773508,31812064553
5102452768773606,31812068844
5102452768789832,31812076155
5102452768789930,31812071666
5102452768806156,31812078707
5102452768806254,31812075158
5102452768806352,31812070629
5102452768822578,31812077339
5102456084452620,31812075480
5102456084452718,31812072181
5102456084452816,31812070162
5102438426006859,31811507047
5102438426006957,31811509467
5102438426023183,31811502548
5102438426023281,31811504202
5102438426023379,31811504824
5102438426039605,31811518761
5102438426039703,31811514551
5102438426039801,31811518542
5102438426056027,31811511254
5102438426056125,31811515902
5102438426072351,31811519104
5102438426072449,31811512100
5102438426072547,31811516261
5102438426088773,31811519179
5102438426088871,31811514030
5102438426105097,31811517731
5102438426121558,31811512661
5102438426121656,31811517697
5102438426137882,31811510630
5102438426137980,31811516002
5102438426138078,31811510728
5102438426154304,31811513662
5102438426154402,31811520245
5102438426170628,31811523602
5102438426170726,31811526975
5102438426170824,31811522484
5102438426187050,31811524052
5102441259144473,31811527116
5102441259144571,31811529815
5102441259144669,31811525592
5102441259160895,31811529375
5102441259160993,31811525825
5102441259177219,31811520848
5102441259177317,31811525831
5102441259177415,31811520331
5102441259193641,31811525387
5102441259193739,31811520568
5102441259193837,31811526230
5102441259210063,31811521850
5102441259210161,31811525812
5102441259226387,31811539943
5102441259226485,31811533472
5102441259226583,31811536749
5102441259242809,31811530560
5102441259242907,31811534113
5102441259243005,31811537518
5102441259259231,31811532566
5102441259259329,31811537278
5102462327788860,31812166283
5102462327788958,31812160763
5102462327805184,31812166893
5102462327805282,31812162503
5102462327805380,31812167853
5102462327821606,31812162754
5102465249383680,31812168654
5102465249383778,31812163954
5102465249383876,31812168394
5102465249400102,31812161454
5102465249400200,31812167915
5102465249400298,31812162575
5102465249416524,31812176515
5102465249416622,31812172645
5102465249432848,31812179166
5102465249432946,31812174966
5102465249433044,31812171706
5102465249449270,31812176676
5102465249449368,31812172516
5102465249449466,31812178397
5102465249465692,31812172667
5102465249465790,31812170267
5102465249482016,31812173417
5102465249482114,31812179468
5102465249482212,31812174148
5102465249498438,31812179098
5102465249498536,31812172998
5102465249514762,31812175228
5102465249514860,31812179339
5102465249514958,31812186189
5102465249531184,31812189029
5102465249531282,31812183829
5102465249531380,31812187770
5102465249547606,31812181920
5102465249547704,31812186631
5102465249563930,31812189671
5102465249564028,31812184292
5102465249564126,31812188792
5102465249580352,31812183502
5102465249580450,31812188113
5102465249596676,31812182783
5102465249596774,31812187364
5102465249596872,31812183614
5102465249613098,31812187845
5102465249613196,31812182065
5102465249613294,31812184695
5102465249629520,31812198076
5102383754220893,31810563488
5102383754220991,31810567529
5102383754237217,31810560149
5102383754237315,31810562539
5102383754237413,31810566270
5102383754253639,31810560000
5102383754253737,31810563581
5102383754269963,31810566911
5102383754270061,31810561942
5102386545415495,31810566932
5102386545415593,31810569462
5102386545431819,31810565903
5102386545431917,31810560564
5102386545432015,31810563834
5102386545448241,31810567275
5102386545448339,31810569626
5102386545448437,31810572897
5102386545464663,31810579777
5102386545464761,31810573338
5102386545480987,31810578339
5102386545481085,31810571750
5102386545481183,31810574760
5102386545497409,31810572661
5102386545497507,31810574012
5102386545513733,31810576702
5102386545513831,31810579703
5102386545513929,31810572974
5102386545530155,31810577265
5102386545530253,31810571095
5102386545530351,31810573376
5102386545546577,31810570207
5102386545546675,31810574498
5102386545562901,31810577368
5102386545562999,31810579519
5102386545563097,31810584570
5102386545579323,31810586670
5102386545579421,31810589341
5102386545579519,31810583012
5102386545595745,31810587023
5102386545595843,31810581813
5102386545612069,31810584884
5102386545612167,31810587325
5102386545612265,31810589715
5102386545628491,31810584576
5102386545628589,31810589266
5102386545644815,31810581467
5102386545644913,31810584297
5102386545645011,31810585227
5102540630971841,31813334873
5102540630971901,31813336243
5102540630988084,31813337853
5102540630988154,31813330533
5102540630988208,31813330843
5102540630988259,31813331243
5102540631004446,31813332153
5102540631004498,31813333413
5102540631004559,31813334163
5102540631004610,31813334143
5102540631020928,31813334253
5102540631021006,31813335213
5102540631037205,31813337263
5102540631037280,31813333023
5102540631037356,31813334633
5102540631037437,31813336674
5102540631053620,31813337694
5102540631053673,31813338194
5102540631053725,31813338994
5102540631053778,31813339464
5102540631069970,31813331694
5102540631070052,31813333824
5102540631070125,31813335944
5102540631086408,31813331724
5102540631086478,31813332804
5102540631086540,31813333994
5102540631102740,31813336054
5102540631102798,31813336984
5102540631102862,31813339104
5102540631102913,31813339534
5102540631102970,31813330844
5102540631119159,31813331394
5102540631119226,31813332664
5102540631135507,31813338604
5102540631135607,31813331244
5102540631135679,31813332514
5102540631135735,31813333784
5102540631151913,31813333814
5102540631151979,31813336184
5102540631152031,31813336564
5102540631152107,31813339084
5102540631168367,31813331274
5102540631168497,31813336675
5102540631184744,31813331505
5102540631184805,31813332975
5102540631184857,31813333275
5102540631201070,31813336525
5102540631201125,31813338035
5102540631201175,31813338045
5102540631201226,31813338235
5102444152608150,31811562199
5102444152608248,31811565198
5102444152624474,31811569396
5102444152624572,31811563716
5102444152640798,31811567954
5102444152640896,31811564058
5102444152640994,31811569845
5102444152657220,31811564481
5102444152657318,31811568899
5102444152673544,31811564111
5102444152673642,31811569623
5102444152673740,31811562940
5102444152689966,31811567085
5102444152690064,31811561266
5102444152690162,31811574806
5102444152706388,31811570067
5102444152706486,31811574912
5102444152722712,31811579534
5102444152722810,31811573046
5102444152722908,31811578258
5102444152739134,31811572192
5102444152739232,31811576470
5102444152755458,31811570537
5102444152755556,31811575353
5102444152755654,31811579430
5102444152771880,31811573461
5102444152771978,31811578965
5102444152772076,31811571332
5102444152788302,31811574299
5102444152788400,31811578654
5102444152804626,31811571197
5102444152804724,31811576392
5102444152804822,31811581953
5102444152821048,31811586550
5102447029064978,31811580102
5102447029065076,31811585003
5102447029065174,31811580801
5102447029081400,31811585449
5102447029081498,31811589533
5102447029081596,31811583495
5102447029097822,31811587137
5102447029097920,31811581539
5102447029114146,31811585416
5102447029114244,31811581673
5102447029114342,31811586902
5102447029130568,31811583417
5102447029130666,31811587943
5102447029146892,31811583174
5102441259275555,31811532880
5102441259275653,31811537594
5102441259275751,31811532213
5102441259291977,31811534530
5102441259292075,31811531284
5102441259308301,31811534421
5102441259308399,31811530444
5102441259308497,31811537015
5102441259324723,31811532222
5102441259324821,31811547132
5102441259324919,31811541601
5102441259341145,31811548810
5102441259341243,31811544494
5102441259357469,31811549233
5102441259357567,31811544115
5102441259357665,31811548604
5102441259373891,31811546616
5102441259373989,31811549132
5102441259390215,31811543120
5102441259390313,31811548865
5102441259390411,31811545783
5102441259406732,31811547346
5102441259406830,31811543222
5102441259423056,31811545924
5102441259423154,31811549203
5102441259439380,31811553522
5102441259439478,31811557740
5102441259439576,31811553504
5102441259455802,31811557116
5102444152509716,31811552162
5102444152509814,31811556463
5102444152509912,31811551382
5102444152526138,31811555944
5102444152526236,31811551435
5102444152526334,31811556033
5102444152542560,31811558636
5102444152542658,31811552986
5102444152558884,31811556703
5102444152558982,31811556148
5102444152559080,31811551211
5102444152575306,31811555303
5102444152575404,31811554072
5102444152591630,31811558563
5102444152591728,31811562145
5102444152591826,31811565142
5102444152608052,31811569702
5102389347882411,31811010227
5102389347898637,31811012728
5102389347898735,31811016918
5102389347898833,31811018889
5102389347915059,31811010829
5102389347915157,31811014569
5102389347915255,31811014980
5102389347931481,31811016200
5102389347931579,31811017161
5102389347947805,31811017491
5102389347947903,31811019271
5102389347948001,31811021102
5102389347964227,31811023032
5102389347964325,31811024973
5102389347980551,31811026353
5102389347980649,31811028513
5102392110945603,31811020624
5102392110945701,31811022244
5102392110961927,31811023755
5102392110962025,31811026055
5102392110962123,31811028565
5102392110978349,31811029836
5102392110978447,31811021766
5102392110978545,31811022857
5102392110994771,31811025787
5102392110994869,31811026998
5102392111011095,31811029408
5102392111011193,31811021978
5102392111011291,31811024389
5102392111027517,31811027009
5102392111027615,31811033180
5102392111043841,31811035670
5102392111043939,31811037061
5102392111044037,31811039661
5102392111060263,31811032712
5102392111060361,31811036463
5102392111060459,31811039863
5102392111076685,31811034754
5102392111076783,31811039635
5102392111093009,31811031866
5102392111093107,31811032307
5102392111093205,31811035948
5102392111109431,31811039219
5102392111109529,31811030730
5102392111109627,31811034111
5102392111125853,31811036182
5102392111125951,31811038453
5102392111142177,31811039604
5102541252678943,31813332177
5102541252679045,31813334417
5102541252679123,31813336797
5102541252695301,31813336827
5102541252695359,31813337647
5102541252695427,31813330097
5102541252695497,31813332287
5102541252711682,31813333017
5102541252711755,31813335397
5102541252711807,31813335937
5102541252711935,31813330897
